player_name,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,rush_touchdown,fumble,fumble_lost,receptions,targets,receiving_air_yards,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,top_10_next,offense_snaps,total_tds,total_yards,games_missed,age,games_played_season
Kyle Rudolph,2017,532.0,224.0,0.0,0.0,0.0,0.0,0.0,57.0,79.0,600.0,8.0,14.0,16.0,7.0,154.2,1,922.0,16.0,532.0,0,27.0,16
Julius Thomas,2017,388.0,145.0,0.0,0.0,0.0,1.0,0.0,41.0,60.0,480.0,3.0,5.0,10.0,3.0,93.8,0,639.0,6.0,388.0,2,29.0,14
Josh Hill,2017,125.0,88.0,1.0,-8.0,0.0,2.0,2.0,16.0,21.0,86.0,1.0,4.0,5.0,1.0,25.7,0,397.0,2.0,117.0,6,27.0,10
Jordan Reed,2017,211.0,72.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,225.0,2.0,3.0,4.0,2.0,60.100000000000000,0,234.0,4.0,211.0,10,27.0,6
Jordan Matthews,2017,267.0,123.0,0.0,0.0,0.0,1.0,1.0,23.0,33.0,235.0,1.0,4.0,4.0,1.0,52.700000000000000,0,467.0,2.0,267.0,7,25.0,9
Jonnu Smith,2017,157.0,96.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,200.0,2.0,0.0,3.0,0.0,43.7,0,468.0,4.0,157.0,3,22.0,13
Jimmy Graham,2017,520.0,211.0,0.0,0.0,0.0,0.0,0.0,57.0,92.0,728.0,10.0,16.0,26.0,10.0,161.0,0,729.0,20.0,520.0,0,30.0,16
Jesse James,2017,372.0,192.0,0.0,0.0,0.0,0.0,0.0,43.0,63.0,386.0,3.0,5.0,12.0,3.0,98.2,0,801.0,6.0,372.0,2,23.0,14
Jermaine Gresham,2017,322.0,136.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,296.0,2.0,5.0,9.0,2.0,73.2,0,750.0,4.0,322.0,2,29.0,14
Jeremy Sprinkle,2017,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,1.0,1.0,1.0,1.0,9.3,0,53.0,2.0,13.0,13,23.0,3
Jerell Adams,2017,92.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,80.0,0.0,0.0,2.0,0.0,17.2,0,110.0,0.0,92.0,10,24.0,6
Jeff Heuerman,2017,142.0,63.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,154.0,2.0,1.0,1.0,1.0,31.2,0,260.0,4.0,142.0,6,24.0,10
Jason Witten,2017,560.0,105.0,0.0,0.0,0.0,1.0,1.0,63.0,87.0,602.0,5.0,8.0,13.0,4.0,146.0,0,1048.0,10.0,560.0,0,35.0,16
Jared Cook,2017,688.0,241.0,0.0,0.0,0.0,1.0,1.0,54.0,86.0,769.0,2.0,1.0,9.0,0.0,131.8,1,791.0,4.0,688.0,0,30.0,16
James O'Shaughnessy,2017,149.0,91.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,134.0,1.0,3.0,6.0,1.0,30.9,0,215.0,2.0,149.0,2,25.0,14
Jacob Hollister,2017,42.0,5.0,1.0,5.0,0.0,0.0,0.0,4.0,11.0,91.0,0.0,0.0,2.0,0.0,8.7,0,69.0,0.0,47.0,7,23.0,9
Jack Doyle,2017,690.0,337.0,0.0,0.0,0.0,2.0,2.0,80.0,106.0,533.0,4.0,6.0,10.0,4.0,163.0,0,909.0,8.0,690.0,1,27.0,15
Hunter Henry,2017,579.0,221.0,0.0,0.0,0.0,0.0,0.0,45.0,62.0,534.0,4.0,5.0,12.0,3.0,126.9,0,534.0,8.0,579.0,4,22.0,12
Greg Olsen,2017,181.0,44.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,354.0,1.0,1.0,4.0,0.0,38.1,0,334.0,2.0,181.0,10,32.0,6
Gerald Everett,2017,244.0,108.0,1.0,13.0,0.0,1.0,1.0,16.0,31.0,285.0,2.0,4.0,8.0,2.0,48.7,0,257.0,4.0,257.0,3,23.0,13
George Kittle,2017,515.0,265.0,0.0,0.0,0.0,0.0,0.0,43.0,61.0,434.0,2.0,9.0,16.0,2.0,102.5,1,592.0,4.0,515.0,1,23.0,15
Geoff Swaim,2017,25.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,4.5,0,39.0,0.0,25.0,14,23.0,2
Garrett Griffin,2017,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,0,16.0,0.0,4.0,15,23.0,1
Evan Engram,2017,722.0,306.0,1.0,14.0,0.0,0.0,0.0,64.0,111.0,981.0,6.0,7.0,10.0,6.0,165.6,0,777.0,12.0,736.0,1,22.0,15
Eric Tomlinson,2017,121.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,66.0,1.0,1.0,2.0,1.0,24.1,0,235.0,2.0,121.0,8,25.0,8
Eric Ebron,2017,574.0,258.0,0.0,0.0,0.0,1.0,1.0,53.0,85.0,629.0,4.0,4.0,12.0,2.0,129.4,1,549.0,8.0,574.0,0,24.0,16
Ed Dickson,2017,437.0,201.0,0.0,0.0,0.0,0.0,0.0,30.0,47.0,451.0,1.0,3.0,5.0,1.0,77.7,0,817.0,2.0,437.0,2,30.0,14
Dwayne Allen,2017,86.0,64.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,157.0,1.0,1.0,4.0,1.0,24.6,0,379.0,2.0,86.0,4,27.0,12
Dion Sims,2017,180.0,67.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0,257.0,1.0,2.0,2.0,0.0,37.0,0,500.0,2.0,180.0,4,26.0,12
Devin Funchess,2017,840.0,296.0,0.0,0.0,0.0,0.0,0.0,63.0,107.0,1442.0,8.0,8.0,14.0,5.0,187.0,0,841.0,16.0,840.0,0,23.0,16
Derek Carrier,2017,71.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,31.0,0.0,1.0,1.0,0.0,15.1,0,130.0,0.0,71.0,8,27.0,8
Demetrius Harris,2017,224.0,129.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,261.0,1.0,2.0,9.0,1.0,46.400000000000000,0,416.0,2.0,224.0,3,26.0,13
Delanie Walker,2017,807.0,248.0,2.0,-2.0,1.0,2.0,2.0,74.0,107.0,1011.0,3.0,4.0,12.0,2.0,164.5,0,742.0,7.0,805.0,0,33.0,16
David Njoku,2017,386.0,151.0,1.0,1.0,0.0,0.0,0.0,32.0,58.0,609.0,4.0,2.0,9.0,1.0,90.7,1,500.0,8.0,387.0,0,21.0,16
David Morgan,2017,95.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,73.0,1.0,1.0,1.0,1.0,25.5,0,218.0,2.0,95.0,9,24.0,7
Darren Fells,2017,177.0,122.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,116.0,3.0,3.0,8.0,2.0,52.7,0,467.0,6.0,177.0,3,31.0,13
Darrell Daniels,2017,26.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,95.0,0.0,0.0,2.0,0.0,3.6,0,144.0,0.0,26.0,10,22.0,6
Daniel Brown,2017,129.0,46.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,151.0,0.0,0.0,0.0,0.0,23.9,0,219.0,0.0,129.0,8,25.0,8
Cole Hikutini,2017,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,2.0,0,9.0,0.0,10.0,15,23.0,1
Coby Fleener,2017,295.0,111.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,229.0,2.0,4.0,4.0,2.0,63.5,0,269.0,4.0,295.0,5,28.0,11
Clive Walford,2017,80.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,145.0,0.0,0.0,1.0,0.0,17.0,0,71.0,0.0,80.0,10,25.0,6
Chris Manhertz,2017,17.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25.0,0.0,0.0,1.0,0.0,3.7,0,67.0,0.0,17.0,13,25.0,3
Charles Clay,2017,545.0,260.0,0.0,0.0,0.0,1.0,0.0,47.0,69.0,497.0,2.0,5.0,10.0,2.0,109.5,0,546.0,4.0,545.0,4,28.0,12
Cethan Carter,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0.0,15,21.0,1
Cameron Brate,2017,591.0,143.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,711.0,6.0,5.0,13.0,5.0,139.1,0,582.0,12.0,591.0,0,26.0,16
C.J. Uzomah,2017,92.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,81.0,1.0,1.0,2.0,1.0,25.2,0,141.0,2.0,92.0,7,24.0,9
C.J. Fiedorowicz,2017,99.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,134.0,0.0,0.0,1.0,0.0,17.9,0,106.0,0.0,99.0,13,25.0,3
Brent Celek,2017,130.0,85.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,135.0,1.0,1.0,2.0,1.0,32.0,0,358.0,2.0,130.0,5,32.0,11
Blake Bell,2017,19.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,4.9,0,43.0,0.0,19.0,14,26.0,2
Benjamin Watson,2017,484.0,247.0,0.0,0.0,0.0,1.0,0.0,56.0,72.0,394.0,4.0,7.0,12.0,3.0,124.4,0,648.0,8.0,484.0,1,36.0,15
Ben Koyack,2017,38.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,29.0,0.0,0.0,0.0,0.0,8.8,0,152.0,0.0,38.0,10,24.0,6
Austin Seferian-Jenkins,2017,326.0,108.0,0.0,0.0,0.0,1.0,1.0,45.0,68.0,429.0,3.0,4.0,10.0,3.0,92.6,0,605.0,6.0,326.0,4,24.0,12
Austin Hooper,2017,526.0,262.0,0.0,0.0,0.0,0.0,0.0,49.0,62.0,430.0,3.0,7.0,9.0,2.0,113.6,1,788.0,6.0,526.0,0,22.0,16
Antony Auclair,2017,25.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,4.5,0,37.0,0.0,25.0,14,24.0,2
Anthony Fasano,2017,107.0,37.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,119.0,1.0,2.0,2.0,1.0,24.7,0,311.0,2.0,107.0,8,33.0,8
Adam Shaheen,2017,127.0,49.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,95.0,3.0,4.0,6.0,3.0,42.7,0,160.0,6.0,127.0,10,22.0,6
A.J. Derby,2017,224.0,74.0,0.0,0.0,0.0,1.0,1.0,19.0,31.0,268.0,2.0,4.0,6.0,1.0,50.4,0,285.0,4.0,224.0,5,25.0,11
A.J. Derby,2017,20.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,94.0,0.0,1.0,4.0,0.0,4.0,0,51.0,0.0,20.0,5,25.0,11
Zach Ertz,2018,1163.0,353.0,0.0,0.0,0.0,1.0,0.0,116.0,151.0,1130.0,8.0,16.0,26.0,7.0,270.3,1,1000.0,16.0,1163.0,0,27.0,16
Will Dissly,2018,156.0,93.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,141.0,2.0,2.0,2.0,2.0,35.6,0,127.0,4.0,156.0,12,22.0,4
Virgil Green,2018,210.0,102.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,146.0,1.0,3.0,5.0,1.0,46.0,0,545.0,2.0,210.0,3,30.0,13
Vernon Davis,2018,367.0,168.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,416.0,2.0,1.0,1.0,0.0,71.7,0,420.0,4.0,367.0,3,34.0,13
Vance McDonald,2018,610.0,387.0,0.0,0.0,0.0,2.0,1.0,50.0,71.0,380.0,4.0,5.0,10.0,3.0,130.0,0,564.0,8.0,610.0,1,28.0,15
Tyler Kroft,2018,36.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,43.0,0.0,1.0,2.0,0.0,5.6,0,117.0,0.0,36.0,11,25.0,5
Tyler Higbee,2018,292.0,137.0,0.0,0.0,0.0,1.0,0.0,24.0,34.0,229.0,2.0,3.0,6.0,2.0,65.2,1,673.0,4.0,292.0,2,25.0,14
Tyler Eifert,2018,179.0,54.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,175.0,1.0,1.0,2.0,1.0,36.900000000000000,0,133.0,2.0,179.0,12,27.0,4
Tyler Conklin,2018,77.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,59.0,0.0,0.0,0.0,0.0,12.7,0,48.0,0.0,77.0,12,23.0,4
Trey Burton,2018,569.0,190.0,1.0,2.0,0.0,1.0,1.0,54.0,74.0,623.0,6.0,11.0,14.0,5.0,140.1,0,860.0,12.0,571.0,0,26.0,16
Travis Kelce,2018,1336.0,568.0,0.0,0.0,0.0,2.0,1.0,103.0,147.0,1375.0,10.0,17.0,25.0,9.0,287.60000000000000,1,993.0,20.0,1336.0,0,28.0,16
Seth DeValve,2018,74.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,87.0,1.0,0.0,0.0,0.0,16.4,0,48.0,2.0,74.0,11,25.0,5
Sean Culkin,2018,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,3.4,0,7.0,0.0,24.0,15,25.0,1
Ross Dwelley,2018,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,1.0,0.0,3.4000000000000000,0,28.0,0.0,14.0,14,23.0,2
Robert Tonyan,2018,77.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,83.0,1.0,0.0,0.0,0.0,17.7,0,44.0,2.0,77.0,11,24.0,5
Rob Gronkowski,2018,682.0,182.0,0.0,0.0,0.0,1.0,1.0,47.0,70.0,893.0,3.0,3.0,8.0,1.0,126.20000000000000,0,838.0,6.0,682.0,3,29.0,13
Rico Gathers,2018,45.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,70.0,0.0,0.0,2.0,0.0,7.5,0,57.0,0.0,45.0,10,24.0,6
Ricky Seals-Jones,2018,343.0,97.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,680.0,1.0,0.0,4.0,0.0,68.3,0,536.0,2.0,343.0,1,23.0,15
Richard Rodgers,2018,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.7,0,13.0,0.0,7.0,15,26.0,1
Rhett Ellison,2018,272.0,130.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,215.0,1.0,3.0,4.0,1.0,58.200000000000000,0,524.0,2.0,272.0,3,29.0,13
Orson Charles,2018,23.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,17.0,0.0,0.0,0.0,0.0,5.3,0,70.0,0.0,23.0,11,27.0,5
O.J. Howard,2018,565.0,209.0,0.0,0.0,0.0,0.0,0.0,34.0,44.0,567.0,5.0,5.0,7.0,4.0,112.5,0,435.0,10.0,565.0,6,23.0,10
Niles Paul,2018,98.0,32.0,1.0,-3.0,0.0,0.0,0.0,10.0,13.0,107.0,0.0,0.0,1.0,0.0,19.5,0,92.0,0.0,95.0,11,29.0,5
Nick Vannett,2018,269.0,138.0,0.0,0.0,0.0,1.0,0.0,29.0,43.0,267.0,3.0,5.0,6.0,3.0,73.9,0,528.0,6.0,269.0,1,25.0,15
Nick O'Leary,2018,37.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,33.0,0.0,0.0,1.0,0.0,7.700000000000000,0,117.0,0.0,37.0,12,26.0,4
Nick Boyle,2018,213.0,140.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,120.0,0.0,2.0,6.0,0.0,42.3,0,533.0,0.0,213.0,4,25.0,12
Neal Sterling,2018,47.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,31.0,0.0,1.0,2.0,0.0,10.7,0,119.0,0.0,47.0,12,26.0,4
MyCole Pruitt,2018,102.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,106.0,1.0,3.0,3.0,1.0,25.2,0,142.0,2.0,102.0,9,26.0,7
Mo Alie-Cox,2018,75.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,111.0,2.0,1.0,1.0,1.0,21.5,0,145.0,4.0,75.0,11,24.0,5
Mike Gesicki,2018,202.0,96.0,0.0,0.0,0.0,1.0,1.0,22.0,31.0,275.0,0.0,3.0,5.0,0.0,37.2,0,345.0,0.0,202.0,2,22.0,14
Michael Roberts,2018,100.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,129.0,3.0,3.0,6.0,3.0,33.0,0,145.0,6.0,100.0,9,24.0,7
Maxx Williams,2018,143.0,97.0,3.0,8.0,0.0,0.0,0.0,16.0,17.0,46.0,1.0,4.0,4.0,1.0,37.1,0,291.0,2.0,151.0,7,24.0,9
Mark Andrews,2018,552.0,193.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,531.0,3.0,3.0,7.0,2.0,107.2,1,414.0,6.0,552.0,0,22.0,16
Marcedes Lewis,2018,39.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,6.9,0,54.0,0.0,39.0,12,34.0,4
Luke Willson,2018,87.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,71.0,0.0,0.0,0.0,0.0,17.7,0,332.0,0.0,87.0,6,28.0,10
Luke Stocker,2018,165.0,64.0,1.0,0.0,0.0,0.0,0.0,15.0,21.0,163.0,2.0,1.0,1.0,1.0,43.5,0,376.0,4.0,165.0,4,30.0,12
Logan Thomas,2018,77.0,41.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,135.0,0.0,0.0,0.0,0.0,20.3,0,225.0,0.0,92.0,8,27.0,8
Levine Toilolo,2018,263.0,110.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,180.0,1.0,1.0,2.0,1.0,53.3,0,403.0,2.0,263.0,5,27.0,11
Lee Smith,2018,73.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,20.0,3.0,4.0,4.0,3.0,35.3,0,114.0,6.0,73.0,10,30.0,6
Lance Kendricks,2018,170.0,112.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,141.0,1.0,3.0,3.0,1.0,42.0,0,268.0,2.0,170.0,3,30.0,13
Kyle Rudolph,2018,634.0,249.0,0.0,0.0,0.0,0.0,0.0,64.0,81.0,521.0,4.0,8.0,15.0,3.0,149.4,0,925.0,8.0,634.0,0,28.0,16
Joshua Perkins,2018,67.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,118.0,0.0,1.0,1.0,0.0,9.7,0,64.0,0.0,67.0,13,25.0,3
Josh Hill,2018,185.0,170.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,73.0,1.0,1.0,1.0,1.0,40.5,0,475.0,2.0,185.0,5,28.0,11
Jordan Thomas,2018,215.0,95.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,162.0,4.0,7.0,9.0,4.0,65.5,0,422.0,8.0,215.0,2,22.0,14
Jordan Reed,2018,558.0,231.0,0.0,0.0,0.0,1.0,1.0,54.0,82.0,575.0,2.0,3.0,6.0,2.0,114.8,0,512.0,4.0,558.0,3,28.0,13
Jordan Matthews,2018,279.0,79.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,268.0,2.0,2.0,4.0,1.0,57.9,0,259.0,4.0,279.0,6,26.0,10
Jordan Leggett,2018,101.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,130.0,0.0,1.0,1.0,0.0,21.1,0,243.0,0.0,101.0,5,23.0,11
Jordan Akins,2018,225.0,123.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,172.0,0.0,0.0,2.0,0.0,39.5,0,310.0,0.0,225.0,3,26.0,13
Jonnu Smith,2018,258.0,180.0,0.0,0.0,0.0,1.0,0.0,20.0,28.0,155.0,3.0,3.0,4.0,2.0,59.800000000000000,0,535.0,6.0,258.0,5,23.0,11
Johnny Mundt,2018,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0,11.0,0.0,5.0,15,23.0,1
John Phillips,2018,38.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,30.0,0.0,1.0,1.0,0.0,6.800000000000000,0,68.0,0.0,38.0,14,31.0,2
Jimmy Graham,2018,636.0,261.0,0.0,0.0,0.0,0.0,0.0,55.0,87.0,847.0,2.0,4.0,8.0,2.0,126.6,0,795.0,4.0,636.0,0,31.0,16
Jesse James,2018,423.0,185.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,300.0,2.0,3.0,5.0,1.0,82.3,0,545.0,4.0,423.0,1,24.0,15
Jermaine Gresham,2018,85.0,75.0,0.0,0.0,0.0,1.0,1.0,8.0,10.0,16.0,0.0,1.0,2.0,0.0,13.5,0,209.0,0.0,85.0,9,30.0,7
Jeremy Sprinkle,2018,41.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,58.0,1.0,2.0,4.0,1.0,15.100000000000000,0,159.0,2.0,41.0,11,24.0,5
Jeff Heuerman,2018,281.0,150.0,0.0,0.0,0.0,0.0,0.0,31.0,46.0,238.0,2.0,4.0,12.0,2.0,67.10000000000000,0,507.0,4.0,281.0,6,25.0,10
Jared Cook,2018,896.0,343.0,0.0,0.0,0.0,0.0,0.0,68.0,97.0,840.0,6.0,10.0,15.0,3.0,185.6,1,767.0,12.0,896.0,0,31.0,16
James O'Shaughnessy,2018,214.0,122.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,228.0,0.0,2.0,2.0,0.0,41.4,0,491.0,0.0,214.0,3,26.0,13
Jake Butt,2018,85.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,97.0,0.0,0.0,1.0,0.0,12.5,0,97.0,0.0,85.0,13,23.0,3
Jacob Hollister,2018,52.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,41.0,0.0,0.0,0.0,0.0,9.2,0,36.0,0.0,52.0,14,24.0,2
Jack Doyle,2018,245.0,108.0,0.0,0.0,0.0,1.0,1.0,26.0,32.0,179.0,2.0,6.0,6.0,2.0,57.5,0,331.0,4.0,245.0,10,28.0,6
Ian Thomas,2018,333.0,158.0,0.0,0.0,0.0,0.0,0.0,36.0,47.0,303.0,2.0,5.0,7.0,2.0,77.30000000000000,0,510.0,4.0,333.0,6,22.0,10
Hayden Hurst,2018,163.0,74.0,1.0,0.0,0.0,0.0,0.0,13.0,23.0,165.0,1.0,0.0,1.0,0.0,35.3,0,201.0,2.0,163.0,7,25.0,9
Hakeem Valles,2018,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,3.1,0,23.0,0.0,11.0,14,25.0,2
Greg Olsen,2018,243.0,53.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,290.0,4.0,5.0,6.0,4.0,71.3,0,370.0,8.0,243.0,8,33.0,8
Gerald Everett,2018,320.0,144.0,2.0,16.0,0.0,0.0,0.0,33.0,49.0,304.0,3.0,6.0,10.0,2.0,82.6,0,375.0,6.0,336.0,1,24.0,15
George Kittle,2018,1377.0,870.0,1.0,10.0,0.0,0.0,0.0,88.0,133.0,996.0,5.0,10.0,18.0,2.0,250.7,1,929.0,10.0,1387.0,0,24.0,16
Geoff Swaim,2018,242.0,164.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,139.0,1.0,3.0,4.0,1.0,56.2,0,462.0,2.0,242.0,8,24.0,8
Evan Engram,2018,577.0,388.0,3.0,36.0,0.0,0.0,0.0,45.0,64.0,339.0,3.0,4.0,7.0,3.0,124.3,0,475.0,6.0,613.0,5,23.0,11
Eric Tomlinson,2018,72.0,89.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,45.0,0.0,0.0,0.0,0.0,13.2,0,225.0,0.0,72.0,8,26.0,8
Eric Saubert,2018,48.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,48.0,0.0,0.0,1.0,0.0,9.8,0,65.0,0.0,48.0,11,24.0,5
Eric Ebron,2018,750.0,250.0,3.0,-8.0,1.0,1.0,1.0,66.0,108.0,1038.0,13.0,12.0,21.0,11.0,217.2,0,634.0,27.0,742.0,0,25.0,16
Ed Dickson,2018,89.0,47.0,1.0,9.0,0.0,0.0,0.0,10.0,10.0,42.0,2.0,3.0,3.0,2.0,31.8,0,291.0,4.0,98.0,9,31.0,7
Dwayne Allen,2018,27.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,32.0,0.0,0.0,0.0,0.0,5.7,0,155.0,0.0,27.0,13,28.0,3
Durham Smythe,2018,50.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,47.0,0.0,0.0,0.0,0.0,9.0,0,72.0,0.0,50.0,10,23.0,6
Dion Sims,2018,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,36.0,0.0,0.0,0.0,0.0,2.9,0,36.0,0.0,9.0,14,27.0,2
Devin Funchess,2018,549.0,76.0,0.0,0.0,0.0,0.0,0.0,44.0,74.0,1013.0,4.0,7.0,11.0,3.0,112.9,0,622.0,8.0,549.0,2,24.0,14
Derek Carrier,2018,67.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,105.0,1.0,1.0,1.0,1.0,17.7,0,86.0,2.0,67.0,10,28.0,6
Demetrius Harris,2018,164.0,75.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,193.0,3.0,3.0,4.0,3.0,44.4,0,274.0,6.0,164.0,6,27.0,10
Delanie Walker,2018,52.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,46.0,0.0,0.0,1.0,0.0,7.2,0,39.0,0.0,52.0,15,34.0,1
David Njoku,2018,639.0,306.0,0.0,0.0,0.0,0.0,0.0,56.0,85.0,762.0,4.0,5.0,8.0,4.0,137.9,0,818.0,8.0,639.0,1,22.0,15
David Morgan,2018,36.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,12.0,0.0,1.0,1.0,0.0,8.6,0,112.0,0.0,36.0,11,25.0,5
Darren Waller,2018,75.0,56.0,1.0,21.0,0.0,0.0,0.0,6.0,6.0,19.0,0.0,0.0,0.0,0.0,15.6,1,38.0,0.0,96.0,13,25.0,3
Darren Fells,2018,117.0,66.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,57.0,3.0,2.0,2.0,2.0,40.7,0,221.0,6.0,117.0,8,32.0,8
Darrell Daniels,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0,18.0,0.0,0.0,15,23.0,1
Dan Arnold,2018,150.0,30.0,0.0,0.0,0.0,1.0,0.0,12.0,18.0,205.0,1.0,0.0,1.0,0.0,31.0,0,106.0,2.0,150.0,9,23.0,7
Dalton Schultz,2018,116.0,66.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,70.0,0.0,1.0,3.0,0.0,23.6,0,230.0,0.0,116.0,9,22.0,7
Dallas Goedert,2018,334.0,170.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,328.0,4.0,5.0,7.0,3.0,86.4,0,489.0,8.0,334.0,2,23.0,14
Cole Wick,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4.0,0.0,0.0,15,24.0,1
