player_name,position,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,rush_touchdown,pass_touchdown,interception,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,rush_attempts_redzone,rush_touchdown_redzone,fantasy_points_ppr,total_tds,touches,total_yards,age,games_played_season,top_10_next
D'Ernest Johnson,RB,2019,71.0,43.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,10.0,92.0,23.0,3,0
Dalvin Cook,RB,2019,519.0,591.0,250.0,1135.0,19.0,13.0,0.0,0.0,4.0,53.0,63.0,0.0,3.0,3.0,0.0,47.0,12.0,290.4,13.0,303.0,1654.0,24.0,14,1
Damien Harris,RB,2019,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,4.0,12.0,22.0,1,0
Damien Williams,RB,2019,198.0,218.0,102.0,475.0,11.0,5.0,2.0,0.0,1.0,27.0,33.0,2.0,5.0,6.0,2.0,16.0,3.0,133.3,9.0,129.0,673.0,27.0,10,0
Dare Ogunbowale,RB,2019,286.0,207.0,11.0,17.0,2.0,2.0,0.0,3.0,1.0,35.0,43.0,0.0,4.0,7.0,0.0,7.0,2.0,68.3,2.0,46.0,303.0,25.0,16,0
Darrel Williams,RB,2019,167.0,179.0,41.0,141.0,4.0,3.0,1.0,0.0,1.0,15.0,19.0,1.0,2.0,2.0,1.0,11.0,3.0,66.8,5.0,56.0,308.0,24.0,9,0
Darrell Henderson,RB,2019,37.0,37.0,39.0,147.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,22.400000000000000,0.0,43.0,184.0,22.0,7,0
Darren Sproles,RB,2019,24.0,25.0,18.0,66.0,2.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,2.0,2.0,0.0,3.0,0.0,15.0,0.0,24.0,90.0,36.0,6,0
Darwin Thompson,RB,2019,43.0,62.0,37.0,128.0,5.0,1.0,0.0,0.0,0.0,9.0,10.0,0.0,1.0,1.0,0.0,10.0,1.0,32.1,1.0,46.0,171.0,22.0,10,0
David Johnson,RB,2019,370.0,226.0,93.0,346.0,4.0,2.0,4.0,1.0,1.0,36.0,46.0,4.0,6.0,6.0,2.0,17.0,2.0,138.6,10.0,129.0,716.0,27.0,12,0
David Montgomery,RB,2019,185.0,156.0,242.0,889.0,13.0,6.0,1.0,0.0,2.0,25.0,35.0,1.0,2.0,2.0,1.0,33.0,6.0,168.4,8.0,267.0,1074.0,22.0,16,1
De'Lance Turner,RB,2019,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.0,6.0,24.0,1,0
DeAndre Washington,RB,2019,292.0,246.0,108.0,387.0,8.0,3.0,0.0,0.0,0.0,36.0,41.0,0.0,5.0,6.0,0.0,15.0,3.0,121.9,3.0,144.0,679.0,26.0,16,0
Derrick Henry,RB,2019,206.0,236.0,303.0,1540.0,32.0,16.0,2.0,0.0,5.0,18.0,24.0,2.0,1.0,1.0,0.0,45.0,13.0,291.6,20.0,321.0,1746.0,25.0,15,1
Derrius Guice,RB,2019,79.0,86.0,42.0,245.0,2.0,2.0,1.0,0.0,0.0,7.0,9.0,1.0,1.0,1.0,0.0,7.0,2.0,57.4,4.0,49.0,324.0,22.0,5,0
Devin Singletary,RB,2019,194.0,193.0,151.0,775.0,15.0,2.0,2.0,0.0,4.0,29.0,41.0,2.0,2.0,5.0,0.0,18.0,2.0,146.9,6.0,180.0,969.0,21.0,12,0
Devine Ozigbo,RB,2019,23.0,20.0,9.0,27.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,12.0,50.0,22.0,1,0
Devonta Freeman,RB,2019,397.0,339.0,167.0,605.0,25.0,2.0,4.0,0.0,3.0,55.0,65.0,4.0,7.0,10.0,4.0,21.0,2.0,185.20000000000000,10.0,222.0,1002.0,27.0,13,0
Devontae Booker,RB,2019,57.0,44.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,12.600000000000000,0.0,8.0,66.0,27.0,6,0
Dexter Williams,RB,2019,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,5.0,11.0,22.0,2,0
Dion Lewis,RB,2019,164.0,193.0,54.0,209.0,3.0,0.0,1.0,0.0,1.0,25.0,32.0,1.0,3.0,5.0,1.0,3.0,0.0,65.3,2.0,79.0,373.0,28.0,15,0
Dontrell Hilliard,RB,2019,92.0,103.0,13.0,49.0,1.0,2.0,0.0,1.0,0.0,12.0,14.0,0.0,0.0,1.0,0.0,5.0,2.0,36.1,2.0,25.0,141.0,24.0,6,0
Duke Johnson,RB,2019,377.0,332.0,68.0,322.0,5.0,2.0,3.0,2.0,1.0,40.0,54.0,3.0,4.0,8.0,3.0,9.0,2.0,132.9,8.0,108.0,699.0,25.0,14,0
Dwayne Washington,RB,2019,6.0,11.0,8.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.6,0.0,9.0,66.0,25.0,4,0
Elijhaa Penny,RB,2019,9.0,22.0,15.0,39.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.8,0.0,17.0,48.0,26.0,7,0
Ezekiel Elliott,RB,2019,420.0,395.0,301.0,1357.0,19.0,12.0,2.0,0.0,3.0,54.0,71.0,2.0,7.0,12.0,2.0,61.0,11.0,309.7,16.0,355.0,1777.0,24.0,16,1
Frank Gore,RB,2019,100.0,88.0,166.0,599.0,18.0,2.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,26.0,2.0,94.9,2.0,179.0,699.0,36.0,15,0
Giovani Bernard,RB,2019,234.0,220.0,53.0,170.0,10.0,0.0,0.0,1.0,2.0,30.0,42.0,0.0,5.0,7.0,0.0,9.0,0.0,65.4,0.0,83.0,404.0,27.0,16,0
Gus Edwards,RB,2019,45.0,45.0,133.0,711.0,5.0,2.0,0.0,0.0,2.0,7.0,7.0,0.0,1.0,1.0,0.0,23.0,1.0,91.6,2.0,140.0,756.0,24.0,16,0
Ito Smith,RB,2019,87.0,72.0,22.0,106.0,1.0,1.0,0.0,0.0,0.0,11.0,14.0,0.0,2.0,3.0,0.0,9.0,1.0,36.3,1.0,33.0,193.0,23.0,7,0
J.D. McKissic,RB,2019,233.0,237.0,38.0,205.0,4.0,0.0,1.0,0.0,0.0,34.0,42.0,1.0,1.0,2.0,0.0,5.0,0.0,83.8,2.0,72.0,438.0,26.0,15,0
Jalen Richard,RB,2019,323.0,236.0,39.0,145.0,5.0,0.0,0.0,0.0,1.0,36.0,43.0,0.0,2.0,3.0,0.0,2.0,0.0,82.8,0.0,75.0,468.0,25.0,16,0
Jamaal Williams,RB,2019,253.0,279.0,107.0,460.0,9.0,1.0,5.0,0.0,0.0,39.0,45.0,5.0,7.0,8.0,5.0,13.0,1.0,146.3,11.0,146.0,713.0,24.0,14,0
James Conner,RB,2019,251.0,298.0,116.0,464.0,13.0,4.0,3.0,0.0,1.0,34.0,38.0,3.0,5.0,5.0,1.0,14.0,4.0,144.5,10.0,150.0,715.0,24.0,10,0
James White,RB,2019,645.0,557.0,69.0,263.0,9.0,1.0,5.0,1.0,0.0,72.0,94.0,5.0,18.0,20.0,4.0,15.0,1.0,198.2,11.0,142.0,943.0,27.0,15,0
Javorius Allen,RB,2019,9.0,4.0,10.0,36.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,11.5,1.0,11.0,45.0,28.0,3,0
Jay Ajayi,RB,2019,0.0,0.0,10.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10.0,30.0,26.0,3,0
Jaylen Samuels,RB,2019,305.0,412.0,66.0,175.0,9.0,1.0,1.0,2.0,1.0,47.0,56.0,1.0,6.0,7.0,1.0,11.0,1.0,101.4,3.0,117.0,515.0,23.0,13,0
Jeffery Wilson,RB,2019,34.0,21.0,9.0,53.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,17.7,2.0,12.0,87.0,23.0,6,0
Joe Mixon,RB,2019,287.0,331.0,278.0,1137.0,30.0,5.0,3.0,0.0,0.0,35.0,45.0,3.0,7.0,7.0,3.0,41.0,5.0,225.4,11.0,313.0,1424.0,23.0,16,0
John Kelly,RB,2019,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3.0,9.0,22.0,1,0
Jon Hilliman,RB,2019,1.0,10.0,20.0,58.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9,0.0,23.0,59.0,23.0,2,0
Jonathan Williams,RB,2019,59.0,64.0,47.0,234.0,5.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,40.3,1.0,52.0,293.0,25.0,3,0
Jordan Howard,RB,2019,69.0,69.0,119.0,525.0,9.0,6.0,1.0,0.0,0.0,10.0,14.0,1.0,2.0,2.0,1.0,22.0,6.0,111.4,8.0,129.0,594.0,24.0,9,0
Jordan Scarlett,RB,2019,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.0,9.0,24.0,1,0
Jordan Wilkins,RB,2019,43.0,32.0,51.0,307.0,2.0,2.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,1.0,0.0,11.0,2.0,54.0,2.0,58.0,350.0,25.0,12,0
Josh Adams,RB,2019,0.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,8.0,12.0,22.0,2,0
Josh Jacobs,RB,2019,166.0,183.0,242.0,1150.0,16.0,7.0,0.0,0.0,1.0,20.0,27.0,0.0,2.0,3.0,0.0,42.0,7.0,190.6,7.0,262.0,1316.0,21.0,13,1
Justice Hill,RB,2019,70.0,81.0,58.0,225.0,3.0,2.0,0.0,0.0,0.0,8.0,15.0,0.0,3.0,3.0,0.0,10.0,2.0,49.5,2.0,66.0,295.0,21.0,15,0
Justin Jackson,RB,2019,22.0,38.0,29.0,200.0,4.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,2.0,3.0,0.0,5.0,0.0,31.2,0.0,38.0,222.0,23.0,7,0
Kalen Ballage,RB,2019,63.0,87.0,74.0,135.0,12.0,3.0,0.0,1.0,0.0,14.0,23.0,0.0,2.0,5.0,0.0,16.0,3.0,49.8,3.0,88.0,198.0,23.0,12,0
Kareem Hunt,RB,2019,167.0,150.0,18.0,54.0,2.0,1.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,45.1,1.0,35.0,221.0,24.0,4,1
Kenjon Barner,RB,2019,22.0,34.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.120000000000000,0.0,11.0,53.0,30.0,8,0
Kenyan Drake,RB,2019,119.0,196.0,106.0,501.0,11.0,7.0,0.0,0.0,0.0,24.0,31.0,0.0,1.0,2.0,0.0,16.0,6.0,128.0,7.0,130.0,620.0,25.0,13,0
Kenyan Drake,RB,2019,174.0,163.0,47.0,174.0,6.0,0.0,0.0,1.0,2.0,22.0,32.0,0.0,2.0,3.0,0.0,5.0,0.0,51.8,0.0,69.0,348.0,25.0,13,0
Kerrith Whyte,RB,2019,9.0,11.0,15.0,69.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.8,0.0,16.0,78.0,22.0,4,0
Kerryon Johnson,RB,2019,126.0,109.0,92.0,308.0,7.0,2.0,1.0,0.0,1.0,9.0,14.0,1.0,0.0,1.0,0.0,16.0,2.0,67.4,4.0,101.0,434.0,22.0,6,0
Latavius Murray,RB,2019,210.0,252.0,139.0,568.0,10.0,5.0,1.0,1.0,0.0,32.0,39.0,1.0,6.0,7.0,1.0,22.0,3.0,143.8,7.0,171.0,778.0,29.0,15,0
Le'Veon Bell,RB,2019,461.0,440.0,245.0,789.0,22.0,3.0,1.0,1.0,1.0,66.0,77.0,1.0,7.0,10.0,1.0,20.0,3.0,210.0,5.0,311.0,1250.0,27.0,15,0
Leonard Fournette,RB,2019,521.0,557.0,266.0,1152.0,26.0,3.0,0.0,1.0,1.0,76.0,99.0,0.0,8.0,11.0,0.0,47.0,3.0,256.3,3.0,342.0,1673.0,24.0,15,0
LeSean McCoy,RB,2019,158.0,213.0,101.0,465.0,8.0,4.0,1.0,0.0,3.0,28.0,34.0,1.0,3.0,5.0,1.0,19.0,4.0,114.3,6.0,129.0,623.0,31.0,13,0
Malcolm Brown,RB,2019,16.0,7.0,69.0,255.0,8.0,5.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,16.0,5.0,55.1,5.0,71.0,271.0,26.0,13,0
Mark Ingram,RB,2019,247.0,220.0,204.0,1018.0,18.0,10.0,5.0,0.0,2.0,26.0,29.0,5.0,6.0,6.0,4.0,42.0,10.0,236.5,20.0,230.0,1265.0,29.0,15,0
Mark Walton,RB,2019,89.0,106.0,53.0,201.0,8.0,0.0,0.0,0.0,1.0,15.0,21.0,0.0,0.0,1.0,0.0,3.0,0.0,41.0,0.0,68.0,290.0,22.0,7,0
Marlon Mack,RB,2019,82.0,80.0,248.0,1091.0,31.0,8.0,0.0,0.0,0.0,14.0,17.0,0.0,1.0,1.0,0.0,38.0,7.0,179.3,8.0,262.0,1173.0,23.0,14,0
Matt Breida,RB,2019,120.0,127.0,123.0,623.0,17.0,1.0,1.0,1.0,2.0,19.0,21.0,1.0,2.0,2.0,1.0,5.0,0.0,100.3,3.0,142.0,743.0,24.0,12,0
Melvin Gordon,RB,2019,289.0,305.0,150.0,581.0,12.0,8.0,1.0,0.0,4.0,38.0,49.0,1.0,5.0,6.0,1.0,30.0,8.0,170.0,10.0,188.0,870.0,26.0,11,0
Mike Boone,RB,2019,17.0,26.0,49.0,273.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,12.0,3.0,48.0,3.0,52.0,290.0,24.0,5,0
Mike Davis,RB,2019,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,2.0,26.0,5,1
Mike Davis,RB,2019,22.0,27.0,11.0,25.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,11.7,0.0,18.0,47.0,26.0,5,0
Miles Sanders,RB,2019,509.0,413.0,180.0,818.0,19.0,3.0,3.0,0.0,2.0,50.0,63.0,3.0,9.0,11.0,2.0,28.0,2.0,215.70000000000000,9.0,230.0,1327.0,22.0,16,0
Myles Gaskin,RB,2019,51.0,46.0,36.0,133.0,2.0,1.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,2.0,0.0,5.0,1.0,31.4,1.0,43.0,184.0,22.0,7,0
Nick Chubb,RB,2019,278.0,318.0,299.0,1513.0,31.0,8.0,0.0,0.0,3.0,36.0,49.0,0.0,1.0,4.0,0.0,51.0,6.0,254.1,8.0,335.0,1791.0,23.0,16,0
Nyheim Hines,RB,2019,320.0,315.0,52.0,199.0,5.0,2.0,0.0,0.0,1.0,44.0,58.0,0.0,3.0,5.0,0.0,8.0,2.0,104.9,2.0,96.0,519.0,22.0,16,0
Patrick Laird,RB,2019,204.0,176.0,62.0,168.0,11.0,1.0,0.0,0.0,0.0,23.0,30.0,0.0,2.0,5.0,0.0,11.0,1.0,66.2,1.0,85.0,372.0,24.0,8,0
Peyton Barber,RB,2019,115.0,118.0,155.0,470.0,15.0,6.0,1.0,1.0,1.0,16.0,23.0,1.0,2.0,2.0,1.0,23.0,6.0,111.5,8.0,171.0,585.0,25.0,16,0
Phillip Lindsay,RB,2019,196.0,243.0,225.0,1011.0,20.0,7.0,0.0,0.0,0.0,35.0,48.0,0.0,3.0,6.0,0.0,31.0,5.0,197.7,7.0,260.0,1207.0,25.0,16,0
Qadree Ollison,RB,2019,7.0,3.0,22.0,50.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,4.0,30.7,4.0,23.0,57.0,22.0,6,0
Raheem Mostert,RB,2019,180.0,155.0,137.0,772.0,8.0,8.0,2.0,0.0,1.0,14.0,22.0,2.0,2.0,3.0,0.0,14.0,6.0,166.2,12.0,151.0,952.0,27.0,15,0
Rashaad Penny,RB,2019,83.0,91.0,65.0,370.0,4.0,3.0,1.0,0.0,1.0,8.0,11.0,1.0,1.0,2.0,1.0,8.0,1.0,74.3,5.0,73.0,453.0,23.0,9,0
Rex Burkhead,RB,2019,279.0,229.0,65.0,302.0,3.0,3.0,0.0,0.0,1.0,27.0,38.0,0.0,3.0,4.0,0.0,9.0,2.0,100.1,3.0,92.0,581.0,29.0,13,0
Ronald Jones,RB,2019,309.0,294.0,172.0,724.0,22.0,6.0,0.0,1.0,3.0,31.0,39.0,0.0,1.0,1.0,0.0,20.0,6.0,162.3,6.0,203.0,1033.0,22.0,16,0
Royce Freeman,RB,2019,256.0,259.0,132.0,496.0,9.0,3.0,1.0,0.0,0.0,43.0,50.0,1.0,4.0,6.0,1.0,26.0,3.0,142.2,5.0,175.0,752.0,23.0,16,0
Ryquell Armstead,RB,2019,144.0,112.0,35.0,108.0,5.0,0.0,2.0,1.0,0.0,14.0,23.0,2.0,2.0,3.0,2.0,8.0,0.0,49.2,4.0,49.0,252.0,22.0,14,0
Saquon Barkley,RB,2019,438.0,438.0,217.0,1003.0,29.0,6.0,2.0,0.0,1.0,52.0,73.0,2.0,3.0,7.0,1.0,32.0,3.0,244.1,10.0,269.0,1441.0,22.0,13,0
Sony Michel,RB,2019,94.0,121.0,247.0,912.0,26.0,7.0,0.0,0.0,2.0,12.0,20.0,0.0,1.0,5.0,0.0,44.0,7.0,151.6,7.0,259.0,1006.0,24.0,16,0
Spencer Ware,RB,2019,31.0,17.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,11.1,0.0,16.0,71.0,27.0,2,0
T.J. Logan,RB,2019,13.0,9.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.3,0.0,5.0,23.0,24.0,5,0
T.J. Yeldon,RB,2019,124.0,119.0,17.0,63.0,3.0,0.0,0.0,1.0,1.0,13.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,26.700000000000000,0.0,30.0,187.0,25.0,4,0
Taiwan Jones,RB,2019,9.0,12.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9,0.0,10.0,49.0,31.0,1,0
Tarik Cohen,RB,2019,456.0,429.0,64.0,213.0,9.0,0.0,3.0,1.0,1.0,79.0,103.0,3.0,6.0,9.0,3.0,7.0,0.0,158.9,6.0,143.0,669.0,24.0,16,0
Tevin Coleman,RB,2019,180.0,204.0,137.0,544.0,17.0,6.0,1.0,1.0,0.0,21.0,29.0,1.0,4.0,8.0,1.0,28.0,5.0,133.4,8.0,158.0,724.0,26.0,14,0
Todd Gurley,RB,2019,194.0,196.0,206.0,816.0,22.0,12.0,1.0,0.0,3.0,30.0,48.0,1.0,2.0,4.0,1.0,48.0,12.0,203.0,14.0,236.0,1010.0,25.0,14,0
Tony Brooks-James,RB,2019,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7000000000000000,0.0,7.0,7.0,24.0,2,0
Tony Pollard,RB,2019,107.0,135.0,87.0,455.0,8.0,2.0,1.0,1.0,1.0,15.0,19.0,1.0,3.0,6.0,0.0,3.0,1.0,84.2,4.0,102.0,562.0,22.0,14,0
Travis Homer,RB,2019,56.0,60.0,18.0,114.0,3.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,1.0,0.0,4.0,0.0,28.0,0.0,29.0,170.0,21.0,4,0
Trey Edmunds,RB,2019,48.0,42.0,22.0,92.0,4.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,28.0,140.0,24.0,6,0
Troymaine Pope,RB,2019,14.0,11.0,10.0,20.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,11.4,2.0,12.0,34.0,25.0,2,0
Ty Johnson,RB,2019,109.0,93.0,63.0,273.0,6.0,0.0,0.0,0.0,1.0,24.0,31.0,0.0,1.0,1.0,0.0,7.0,0.0,59.200000000000000,0.0,87.0,382.0,21.0,15,0
Tyler Ervin,RB,2019,11.0,12.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,3.0,21.0,25.0,2,0
Wayne Gallman,RB,2019,102.0,104.0,29.0,110.0,0.0,2.0,1.0,0.0,1.0,11.0,15.0,1.0,3.0,3.0,1.0,6.0,2.0,47.200000000000000,4.0,40.0,212.0,24.0,9,0
Wendell Smallwood,RB,2019,64.0,50.0,22.0,81.0,4.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,2.0,4.0,0.0,2.0,0.0,23.5,0.0,31.0,145.0,25.0,11,0
A.J. Dillon,RB,2020,21.0,16.0,45.0,224.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,38.5,2.0,47.0,245.0,22.0,8,0
Aaron Jones,RB,2020,355.0,365.0,202.0,1104.0,14.0,9.0,2.0,0.0,2.0,47.0,63.0,2.0,5.0,10.0,2.0,40.0,7.0,258.90000000000000,13.0,249.0,1459.0,25.0,14,1
Adrian Peterson,RB,2020,101.0,103.0,156.0,604.0,11.0,7.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,1.0,0.0,35.0,7.0,124.5,7.0,168.0,705.0,35.0,16,0
Alex Armah,RB,2020,18.0,20.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,2.0,3.0,0.0,2.0,0.0,7.7,0.0,11.0,27.0,26.0,12,0
Alexander Mattison,RB,2020,125.0,108.0,96.0,434.0,8.0,2.0,1.0,0.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,24.0,2.0,86.9,4.0,109.0,559.0,22.0,13,0
Alfred Morris,RB,2020,15.0,11.0,38.0,143.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,29.800000000000000,3.0,40.0,158.0,31.0,7,0
Alvin Kamara,RB,2020,756.0,731.0,187.0,932.0,14.0,16.0,5.0,1.0,1.0,83.0,106.0,5.0,12.0,17.0,4.0,45.0,15.0,375.8,26.0,270.0,1688.0,25.0,15,1
Ameer Abdullah,RB,2020,58.0,63.0,8.0,42.0,0.0,0.0,2.0,0.0,0.0,8.0,9.0,2.0,2.0,3.0,1.0,1.0,0.0,30.0,4.0,16.0,100.0,27.0,6,0
Anthony McFarland,RB,2020,54.0,47.0,33.0,113.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,22.7,0.0,39.0,167.0,21.0,11,0
Anthony Sherman,RB,2020,5.0,7.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,8.3,2.0,4.0,13.0,31.0,4,0
Antonio Gibson,RB,2020,239.0,288.0,160.0,734.0,14.0,11.0,0.0,0.0,2.0,33.0,40.0,0.0,2.0,3.0,0.0,28.0,9.0,190.3,11.0,193.0,973.0,22.0,13,0
Artavis Pierce,RB,2020,0.0,0.0,6.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.4,1.0,6.0,34.0,24.0,3,0
Austin Ekeler,RB,2020,318.0,381.0,102.0,486.0,8.0,1.0,2.0,0.0,1.0,43.0,49.0,2.0,8.0,8.0,2.0,15.0,1.0,141.4,5.0,145.0,804.0,25.0,9,1
Austin Walter,RB,2020,27.0,33.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,30.0,24.0,1,0
Benny Snell,RB,2020,61.0,88.0,111.0,368.0,12.0,4.0,0.0,1.0,2.0,10.0,13.0,0.0,1.0,2.0,0.0,21.0,4.0,71.9,4.0,121.0,429.0,22.0,15,0
Boston Scott,RB,2020,212.0,181.0,80.0,374.0,6.0,1.0,1.0,0.0,1.0,25.0,36.0,1.0,3.0,5.0,1.0,13.0,0.0,95.6,3.0,105.0,586.0,25.0,16,0
Brian Hill,RB,2020,199.0,162.0,100.0,465.0,8.0,1.0,0.0,0.0,2.0,25.0,30.0,0.0,1.0,1.0,0.0,8.0,0.0,94.4,1.0,125.0,664.0,24.0,16,0
Buddy Howell,RB,2020,3.0,7.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7,0.0,17.0,67.0,24.0,2,0
C.J. Prosise,RB,2020,12.0,8.0,6.0,14.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,7.6000000000000000,2.0,8.0,26.0,26.0,2,0
Cam Akers,RB,2020,123.0,91.0,136.0,564.0,13.0,2.0,1.0,0.0,1.0,11.0,14.0,1.0,2.0,2.0,1.0,31.0,2.0,94.7,4.0,147.0,687.0,21.0,10,0
Carlos Hyde,RB,2020,77.0,92.0,67.0,277.0,7.0,3.0,0.0,0.0,1.0,14.0,17.0,0.0,0.0,0.0,0.0,10.0,1.0,67.4,3.0,81.0,354.0,29.0,9,0
Chase Edmonds,RB,2020,402.0,326.0,97.0,448.0,11.0,1.0,4.0,0.0,2.0,53.0,67.0,4.0,10.0,11.0,4.0,15.0,0.0,168.0,9.0,150.0,850.0,24.0,16,0
Chris Carson,RB,2020,287.0,257.0,141.0,681.0,7.0,5.0,4.0,4.0,1.0,37.0,42.0,4.0,5.0,5.0,3.0,20.0,4.0,179.8,13.0,178.0,968.0,25.0,12,0
Chris Thompson,RB,2020,146.0,107.0,7.0,20.0,1.0,0.0,1.0,0.0,0.0,20.0,23.0,1.0,3.0,4.0,1.0,1.0,0.0,42.6,2.0,27.0,166.0,29.0,6,0
Christian McCaffrey,RB,2020,67.0,63.0,41.0,156.0,4.0,4.0,0.0,1.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,12.0,4.0,51.3,4.0,48.0,223.0,24.0,2,0
Clyde Edwards-Helaire,RB,2020,297.0,295.0,181.0,803.0,18.0,4.0,1.0,1.0,0.0,36.0,53.0,1.0,3.0,6.0,1.0,29.0,3.0,174.0,6.0,217.0,1100.0,21.0,13,0
