player_name,season,receiving_yards,yards_after_catch,rush_attempts,rush_touchdown,pass_touchdown,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,offense_snaps,total_tds,touches,total_yards,games_missed,age,games_played_season,Top_10_Next_Season_or_Not
Quinton Patton,2016,408.0,200.0,0.0,0.0,0.0,1.0,37.0,62.0,0.0,1.0,4.0,0.0,75.8,664.0,0.0,37.0,408.0,3,26.0,13,0
Randall Cobb,2016,596.0,353.0,10.0,0.0,3.0,0.0,58.0,81.0,3.0,8.0,12.0,3.0,136.9,656.0,6.0,68.0,629.0,4,26.0,12,0
Rashad Greene,2016,32.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,6.200000000000000,51.0,0.0,5.0,32.0,12,23.0,4,0
Rashard Higgins,2016,77.0,31.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,1.0,2.0,0.0,9.7,151.0,0.0,6.0,77.0,6,21.0,10,0
Ricardo Louis,2016,205.0,82.0,0.0,0.0,0.0,1.0,18.0,34.0,0.0,1.0,3.0,0.0,36.5,290.0,0.0,18.0,205.0,9,22.0,7,0
Rishard Matthews,2016,945.0,203.0,0.0,0.0,9.0,1.0,65.0,104.0,9.0,12.0,15.0,7.0,202.5,782.0,18.0,65.0,945.0,0,26.0,16,0
Robbie Chosen,2016,587.0,131.0,3.0,0.0,2.0,1.0,42.0,72.0,2.0,4.0,4.0,0.0,101.9,707.0,4.0,45.0,629.0,2,23.0,14,0
Robert Woods,2016,613.0,124.0,1.0,0.0,1.0,0.0,51.0,75.0,1.0,5.0,8.0,1.0,116.90000000000000,634.0,2.0,52.0,619.0,3,24.0,13,0
Roger Lewis,2016,97.0,4.0,0.0,0.0,2.0,0.0,7.0,18.0,2.0,0.0,1.0,0.0,26.7,177.0,4.0,7.0,97.0,7,22.0,9,0
Ryan Grant,2016,76.0,25.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,2.0,5.0,0.0,16.6,236.0,0.0,9.0,76.0,5,25.0,11,0
Sammie Coates,2016,435.0,109.0,4.0,0.0,2.0,0.0,21.0,46.0,2.0,3.0,5.0,1.0,71.9,307.0,4.0,25.0,449.0,5,23.0,11,0
Sammy Watkins,2016,350.0,36.0,0.0,0.0,2.0,0.0,25.0,48.0,2.0,2.0,4.0,1.0,70.0,356.0,4.0,25.0,350.0,9,23.0,7,0
Stefon Diggs,2016,903.0,319.0,3.0,0.0,3.0,0.0,84.0,111.0,3.0,11.0,12.0,1.0,191.3,694.0,6.0,87.0,913.0,3,22.0,13,0
Sterling Shepard,2016,683.0,257.0,3.0,0.0,8.0,0.0,65.0,100.0,8.0,10.0,13.0,6.0,174.4,1006.0,16.0,68.0,714.0,0,23.0,16,0
Steve Smith,2016,799.0,281.0,0.0,0.0,5.0,0.0,70.0,99.0,5.0,7.0,12.0,3.0,175.9,721.0,10.0,70.0,799.0,2,37.0,14,0
T.J. Jones,2016,44.0,9.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,4.4,29.0,0.0,2.0,44.0,14,24.0,2,0
T.Y. Hilton,2016,1448.0,342.0,0.0,0.0,6.0,0.0,91.0,150.0,6.0,8.0,14.0,2.0,261.8,948.0,12.0,91.0,1448.0,0,26.0,16,0
Tajae Sharpe,2016,522.0,90.0,1.0,0.0,2.0,0.0,41.0,82.0,2.0,2.0,5.0,0.0,103.3,787.0,4.0,42.0,523.0,0,21.0,16,0
Tanner McEvoy,2016,140.0,45.0,0.0,0.0,2.0,0.0,9.0,10.0,2.0,0.0,0.0,0.0,34.72,90.0,4.0,10.0,183.0,8,23.0,8,0
Tavarres King,2016,50.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,65.0,0.0,2.0,50.0,13,26.0,3,0
Tavon Austin,2016,509.0,272.0,28.0,1.0,3.0,2.0,58.0,101.0,3.0,4.0,10.0,1.0,135.8,731.0,7.0,86.0,668.0,1,26.0,15,0
Ted Ginn,2016,752.0,182.0,14.0,0.0,4.0,0.0,54.0,90.0,4.0,1.0,1.0,0.0,153.0,688.0,8.0,68.0,850.0,0,31.0,16,0
Terrance Williams,2016,594.0,165.0,0.0,0.0,4.0,1.0,44.0,61.0,4.0,4.0,6.0,3.0,124.4,702.0,8.0,44.0,594.0,1,26.0,15,0
Tommylee Lewis,2016,76.0,20.0,3.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,15.700000000000000,33.0,0.0,10.0,87.0,11,23.0,5,0
Torrey Smith,2016,267.0,61.0,0.0,0.0,3.0,0.0,20.0,46.0,3.0,1.0,5.0,1.0,58.7,644.0,6.0,20.0,267.0,4,27.0,12,0
Travis Benjamin,2016,677.0,246.0,2.0,0.0,4.0,3.0,47.0,73.0,4.0,4.0,7.0,2.0,128.4,548.0,8.0,50.0,674.0,2,26.0,14,0
Trevor Davis,2016,24.0,8.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,2.0,2.0,1.0,11.4,58.0,2.0,3.0,24.0,12,23.0,4,0
Ty Montgomery,2016,348.0,323.0,77.0,3.0,0.0,2.0,44.0,55.0,0.0,7.0,12.0,0.0,137.5,380.0,3.0,121.0,805.0,3,23.0,13,0
Tyler Boyd,2016,603.0,201.0,4.0,0.0,1.0,1.0,54.0,78.0,1.0,5.0,10.0,1.0,117.1,739.0,2.0,58.0,661.0,0,21.0,16,0
Tyler Lockett,2016,597.0,216.0,6.0,1.0,1.0,0.0,41.0,65.0,1.0,3.0,5.0,0.0,122.1,535.0,3.0,47.0,711.0,2,23.0,14,0
Tyrell Williams,2016,1059.0,433.0,0.0,0.0,7.0,0.0,69.0,110.0,7.0,10.0,16.0,2.0,198.9,891.0,14.0,69.0,1059.0,0,24.0,16,0
Vincent Jackson,2016,173.0,16.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,1.0,4.0,0.0,28.3,313.0,0.0,15.0,173.0,11,33.0,5,0
Wendall Williams,2016,41.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,6.1,15.0,0.0,2.0,41.0,15,25.0,1,0
Will Fuller,2016,613.0,233.0,1.0,0.0,2.0,0.0,46.0,87.0,2.0,4.0,10.0,2.0,117.0,788.0,4.0,47.0,610.0,3,22.0,13,0
Willie Snead,2016,895.0,415.0,0.0,0.0,5.0,2.0,72.0,101.0,4.0,8.0,12.0,4.0,187.5,743.0,9.0,73.0,945.0,1,23.0,15,0
Adam Thielen,2017,1276.0,447.0,1.0,0.0,4.0,3.0,91.0,141.0,4.0,5.0,15.0,2.0,235.7,1032.0,8.0,92.0,1287.0,0,27.0,16,1
Antonio Brown,2017,1533.0,481.0,0.0,0.0,9.0,3.0,101.0,157.0,9.0,12.0,21.0,6.0,296.3,888.0,18.0,101.0,1533.0,2,29.0,14,1
Davante Adams,2017,885.0,338.0,0.0,0.0,10.0,0.0,74.0,116.0,10.0,15.0,23.0,7.0,220.5,777.0,20.0,74.0,885.0,2,24.0,14,1
DeAndre Hopkins,2017,1378.0,359.0,0.0,0.0,13.0,1.0,96.0,168.0,13.0,9.0,17.0,7.0,296.8,1021.0,26.0,96.0,1378.0,1,25.0,15,1
JuJu Smith-Schuster,2017,803.0,346.0,0.0,0.0,7.0,0.0,52.0,72.0,7.0,9.0,15.0,5.0,172.3,614.0,14.0,52.0,803.0,4,20.0,12,1
Julio Jones,2017,1444.0,486.0,1.0,0.0,3.0,0.0,88.0,145.0,3.0,5.0,18.0,1.0,245.90000000000000,765.0,6.0,89.0,1459.0,0,28.0,16,1
Mike Evans,2017,912.0,131.0,0.0,0.0,5.0,1.0,66.0,122.0,5.0,5.0,18.0,3.0,179.2,826.0,10.0,66.0,912.0,2,24.0,14,1
Robert Woods,2017,736.0,287.0,2.0,0.0,4.0,1.0,50.0,78.0,4.0,4.0,7.0,2.0,145.8,594.0,8.0,52.0,748.0,5,25.0,11,1
Stefon Diggs,2017,822.0,289.0,7.0,0.0,8.0,0.0,60.0,88.0,8.0,12.0,14.0,7.0,189.6,715.0,16.0,67.0,836.0,3,23.0,13,1
Tyreek Hill,2017,1183.0,455.0,17.0,0.0,7.0,0.0,75.0,104.0,7.0,1.0,4.0,0.0,237.20000000000000,776.0,14.0,92.0,1242.0,1,23.0,15,1
A.J. Green,2017,1078.0,297.0,0.0,0.0,8.0,2.0,75.0,136.0,8.0,7.0,16.0,6.0,210.8,852.0,16.0,75.0,1078.0,0,29.0,16,0
Adam Humphries,2017,631.0,307.0,1.0,0.0,1.0,1.0,61.0,83.0,1.0,5.0,5.0,1.0,127.7,681.0,2.0,62.0,637.0,0,24.0,16,0
Albert Wilson,2017,554.0,318.0,3.0,0.0,3.0,0.0,42.0,62.0,3.0,7.0,12.0,2.0,116.0,536.0,6.0,45.0,560.0,3,25.0,13,0
Aldrick Robinson,2017,260.0,45.0,0.0,0.0,2.0,0.0,19.0,47.0,2.0,2.0,4.0,1.0,55.0,410.0,4.0,19.0,260.0,2,28.0,14,0
Alex Erickson,2017,180.0,39.0,5.0,0.0,1.0,1.0,12.0,15.0,1.0,1.0,1.0,0.0,35.6,146.0,2.0,17.0,196.0,6,24.0,10,0
Allen Robinson,2017,17.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,3.0,0.0,1.0,17.0,15,24.0,1,0
Alshon Jeffery,2017,789.0,203.0,0.0,0.0,9.0,0.0,57.0,119.0,9.0,8.0,17.0,7.0,187.9,927.0,18.0,57.0,789.0,0,27.0,16,0
Amara Darboh,2017,71.0,16.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,1.0,0.0,15.1,110.0,0.0,8.0,71.0,8,23.0,8,0
Amari Cooper,2017,680.0,293.0,1.0,0.0,7.0,1.0,48.0,91.0,7.0,3.0,10.0,3.0,148.4,710.0,14.0,49.0,684.0,2,23.0,14,0
Andre Roberts,2017,12.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.2,11.0,0.0,1.0,12.0,12,29.0,4,0
ArDarius Stewart,2017,82.0,19.0,7.0,0.0,0.0,0.0,6.0,13.0,0.0,1.0,1.0,0.0,16.9,166.0,0.0,13.0,109.0,7,23.0,9,0
Arrelious Benn,2017,12.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2,16.0,0.0,1.0,12.0,14,28.0,2,0
Bobo Wilson,2017,18.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.200000000000000,14.0,2.0,3.0,22.0,14,22.0,2,0
Brandin Cooks,2017,1082.0,227.0,9.0,0.0,7.0,0.0,65.0,112.0,7.0,8.0,12.0,4.0,215.2,1056.0,14.0,74.0,1122.0,0,23.0,16,0
Brandon LaFell,2017,548.0,239.0,0.0,0.0,3.0,1.0,52.0,87.0,3.0,6.0,10.0,2.0,120.8,860.0,6.0,52.0,548.0,0,30.0,16,0
Brandon Tate,2017,56.0,35.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,2.0,0.0,7.6,75.0,0.0,4.0,56.0,12,29.0,4,0
Braxton Miller,2017,162.0,61.0,1.0,0.0,1.0,0.0,19.0,29.0,1.0,2.0,4.0,1.0,41.3,423.0,2.0,20.0,163.0,6,24.0,10,0
Breshad Perriman,2017,77.0,5.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,3.0,0.0,13.7,385.0,0.0,10.0,77.0,5,23.0,11,0
Brian Quick,2017,76.0,27.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,1.0,0.0,13.6,70.0,0.0,6.0,76.0,11,28.0,5,0
Brice Butler,2017,319.0,37.0,0.0,0.0,3.0,0.0,15.0,22.0,3.0,3.0,4.0,2.0,62.9,261.0,6.0,15.0,319.0,3,27.0,13,0
Bruce Ellington,2017,330.0,136.0,3.0,0.0,2.0,1.0,29.0,55.0,2.0,3.0,8.0,0.0,71.7,590.0,4.0,32.0,347.0,5,26.0,11,0
Bryce Treggs,2017,31.0,3.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.7,92.0,0.0,3.0,37.0,12,23.0,4,0
Chad Hansen,2017,94.0,22.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,1.0,1.0,0.0,18.4,231.0,0.0,9.0,94.0,10,22.0,6,0
Chad Williams,2017,31.0,6.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,7.4,89.0,0.0,5.0,64.0,11,22.0,5,0
Charone Peake,2017,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,11.0,0.0,1.0,3.0,15,24.0,1,0
Chester Rogers,2017,284.0,104.0,3.0,0.0,1.0,0.0,23.0,36.0,1.0,1.0,2.0,0.0,56.2,440.0,2.0,26.0,292.0,6,23.0,10,0
Chris Conley,2017,175.0,45.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,28.5,292.0,0.0,11.0,175.0,11,24.0,5,0
Chris Godwin,2017,525.0,169.0,0.0,0.0,1.0,0.0,34.0,54.0,1.0,3.0,8.0,0.0,90.5,437.0,2.0,34.0,525.0,1,21.0,15,0
Chris Hogan,2017,439.0,171.0,3.0,0.0,5.0,0.0,34.0,58.0,5.0,6.0,12.0,4.0,107.6,591.0,10.0,37.0,456.0,7,29.0,9,0
Chris Moore,2017,248.0,41.0,2.0,0.0,3.0,0.0,18.0,36.0,3.0,2.0,6.0,2.0,55.900000000000000,326.0,6.0,20.0,239.0,6,24.0,10,0
Chris Thompson,2017,65.0,10.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,10.5,79.0,0.0,4.0,65.0,14,23.0,2,0
Cobi Hamilton,2017,8.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,-0.2,52.0,0.0,1.0,8.0,14,26.0,2,0
Cody Core,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,14,23.0,2,0
Cody Latimer,2017,287.0,64.0,0.0,0.0,2.0,0.0,19.0,30.0,2.0,0.0,1.0,0.0,57.7,367.0,4.0,19.0,287.0,6,24.0,10,0
Cole Beasley,2017,314.0,125.0,0.0,0.0,4.0,0.0,36.0,60.0,4.0,4.0,6.0,4.0,85.4,572.0,8.0,36.0,314.0,1,28.0,15,0
Cooper Kupp,2017,869.0,364.0,0.0,0.0,5.0,1.0,62.0,93.0,5.0,13.0,23.0,5.0,173.9,736.0,10.0,63.0,869.0,1,24.0,15,0
Corey Coleman,2017,161.0,30.0,0.0,0.0,2.0,0.0,14.0,37.0,2.0,2.0,6.0,2.0,38.1,335.0,4.0,14.0,161.0,9,23.0,7,0
Corey Davis,2017,375.0,101.0,0.0,0.0,0.0,1.0,34.0,62.0,0.0,4.0,5.0,0.0,62.5,517.0,0.0,34.0,375.0,5,22.0,11,0
Curtis Samuel,2017,115.0,41.0,4.0,0.0,0.0,0.0,15.0,26.0,0.0,1.0,1.0,0.0,32.9,213.0,0.0,19.0,179.0,8,21.0,8,0
Damiere Byrd,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.8,59.0,0.0,1.0,12.0,12,24.0,4,0
Danny Amendola,2017,659.0,210.0,0.0,0.0,2.0,1.0,61.0,85.0,2.0,10.0,12.0,2.0,136.9,568.0,4.0,61.0,659.0,1,31.0,15,0
Darrius Heyward-Bey,2017,47.0,21.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,15.9,51.0,1.0,4.0,79.0,11,30.0,5,0
De'Anthony Thomas,2017,143.0,73.0,1.0,0.0,2.0,0.0,14.0,15.0,2.0,2.0,2.0,1.0,38.7,147.0,4.0,15.0,147.0,7,24.0,9,0
Dede Westbrook,2017,263.0,66.0,0.0,0.0,1.0,0.0,18.0,35.0,1.0,2.0,4.0,1.0,50.300000000000000,301.0,2.0,18.0,263.0,11,23.0,5,0
Demarcus Robinson,2017,212.0,47.0,0.0,0.0,0.0,0.0,21.0,37.0,0.0,1.0,8.0,0.0,38.2,451.0,0.0,21.0,212.0,6,22.0,10,0
Demaryius Thomas,2017,949.0,299.0,0.0,0.0,5.0,1.0,83.0,131.0,5.0,10.0,17.0,5.0,186.9,949.0,10.0,83.0,949.0,-1,29.0,17,0
DeSean Jackson,2017,668.0,191.0,3.0,0.0,3.0,0.0,50.0,86.0,3.0,4.0,6.0,2.0,130.6,609.0,6.0,53.0,706.0,2,30.0,14,0
DeVante Parker,2017,670.0,207.0,0.0,0.0,1.0,1.0,57.0,90.0,1.0,5.0,10.0,1.0,118.0,675.0,2.0,57.0,670.0,3,24.0,13,0
Dez Bryant,2017,838.0,266.0,1.0,0.0,6.0,1.0,69.0,127.0,6.0,11.0,19.0,5.0,175.4,892.0,12.0,70.0,834.0,0,28.0,16,0
Donte Moncrief,2017,391.0,79.0,0.0,0.0,2.0,0.0,26.0,47.0,2.0,2.0,7.0,1.0,77.1,613.0,4.0,26.0,391.0,4,24.0,12,0
Dontrelle Inman,2017,334.0,28.0,0.0,0.0,1.0,0.0,23.0,38.0,1.0,2.0,5.0,1.0,58.4,349.0,2.0,23.0,334.0,6,28.0,10,0
Dontrelle Inman,2017,9.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.9,36.0,0.0,2.0,9.0,6,28.0,10,0
Emmanuel Sanders,2017,525.0,167.0,0.0,0.0,2.0,0.0,46.0,86.0,2.0,5.0,9.0,2.0,108.5,607.0,4.0,46.0,525.0,5,30.0,11,0
Eric Decker,2017,563.0,113.0,0.0,0.0,1.0,0.0,54.0,83.0,1.0,8.0,11.0,1.0,116.3,733.0,2.0,55.0,563.0,0,30.0,16,0
Geronimo Allison,2017,229.0,106.0,0.0,0.0,0.0,1.0,20.0,32.0,0.0,2.0,5.0,0.0,35.9,238.0,0.0,20.0,229.0,6,23.0,10,0
Golden Tate,2017,1003.0,613.0,5.0,0.0,5.0,1.0,92.0,116.0,5.0,7.0,8.0,2.0,213.5,789.0,10.0,97.0,1025.0,0,29.0,16,0
Isaiah McKenzie,2017,29.0,10.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,5.3,95.0,0.0,5.0,33.0,9,22.0,7,0
J.J. Nelson,2017,508.0,59.0,3.0,0.0,2.0,1.0,29.0,56.0,2.0,2.0,3.0,1.0,82.5,537.0,4.0,32.0,545.0,0,25.0,16,0
Jakeem Grant,2017,203.0,144.0,3.0,0.0,2.0,0.0,13.0,22.0,2.0,0.0,1.0,0.0,46.5,115.0,4.0,16.0,215.0,7,24.0,9,0
Jamal Agnew,2017,18.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.7,10.0,0.0,4.0,27.0,12,22.0,4,0
Jamison Crowder,2017,789.0,370.0,7.0,0.0,3.0,1.0,66.0,99.0,3.0,7.0,12.0,3.0,155.30000000000000,670.0,6.0,73.0,823.0,1,24.0,15,0
Jared Abbrederis,2017,44.0,28.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,7.4,61.0,0.0,3.0,44.0,14,26.0,2,0
Jarius Wright,2017,198.0,86.0,0.0,0.0,2.0,0.0,18.0,25.0,2.0,2.0,2.0,2.0,49.8,207.0,4.0,18.0,198.0,4,27.0,12,0
Jarvis Landry,2017,987.0,498.0,1.0,0.0,9.0,3.0,112.0,157.0,9.0,18.0,23.0,9.0,250.0,929.0,18.0,114.0,980.0,0,24.0,16,0
Jaydon Mickens,2017,77.0,39.0,0.0,0.0,2.0,0.0,6.0,11.0,2.0,2.0,5.0,2.0,25.700000000000000,78.0,4.0,6.0,77.0,13,23.0,3,0
Jeff Janis,2017,12.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.2,42.0,0.0,2.0,12.0,14,26.0,2,0
Jehu Chesson,2017,18.0,15.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.8,70.0,0.0,2.0,18.0,14,23.0,2,0
Jeremy Kerley,2017,225.0,65.0,0.0,0.0,1.0,1.0,22.0,27.0,1.0,1.0,1.0,0.0,47.5,271.0,2.0,22.0,225.0,9,28.0,7,0
Jeremy Maclin,2017,440.0,108.0,0.0,0.0,3.0,0.0,40.0,70.0,3.0,2.0,4.0,1.0,98.0,512.0,6.0,40.0,440.0,4,29.0,12,0
John Brown,2017,299.0,59.0,1.0,0.0,3.0,0.0,21.0,53.0,3.0,4.0,6.0,3.0,65.9,491.0,6.0,22.0,309.0,6,27.0,10,0
John Ross,2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.8,17.0,0.0,1.0,12.0,13,21.0,3,0
Johnny Holton,2017,218.0,40.0,0.0,0.0,3.0,2.0,9.0,15.0,3.0,1.0,1.0,1.0,36.8,169.0,6.0,9.0,218.0,9,26.0,7,0
Jordy Nelson,2017,482.0,128.0,0.0,0.0,6.0,0.0,53.0,82.0,6.0,10.0,11.0,5.0,125.2,798.0,12.0,53.0,482.0,2,32.0,14,0
Josh Doctson,2017,502.0,131.0,1.0,0.0,6.0,0.0,35.0,76.0,6.0,5.0,15.0,4.0,115.8,732.0,12.0,36.0,488.0,1,24.0,15,0
Josh Malone,2017,63.0,19.0,2.0,0.0,1.0,0.0,6.0,16.0,1.0,1.0,2.0,0.0,16.5,218.0,2.0,8.0,65.0,7,21.0,9,0
Josh Reynolds,2017,104.0,34.0,0.0,0.0,1.0,0.0,11.0,24.0,1.0,3.0,8.0,1.0,27.4,206.0,2.0,11.0,104.0,8,22.0,8,0
Justin Hardy,2017,221.0,76.0,0.0,0.0,3.0,1.0,20.0,29.0,3.0,4.0,7.0,3.0,60.1,284.0,6.0,20.0,221.0,6,25.0,10,0
Justin Hunter,2017,23.0,14.0,0.0,0.0,1.0,0.0,4.0,9.0,1.0,1.0,2.0,1.0,10.3,47.0,2.0,4.0,23.0,11,26.0,5,0
Kaelin Clay,2017,52.0,12.0,2.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,11.900000000000000,140.0,0.0,6.0,79.0,7,25.0,9,0
Kaelin Clay,2017,28.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.8,69.0,0.0,2.0,28.0,7,25.0,9,0
Keelan Cole,2017,748.0,299.0,0.0,0.0,3.0,2.0,42.0,80.0,3.0,2.0,5.0,2.0,125.8,749.0,6.0,42.0,748.0,0,24.0,16,0
Keenan Allen,2017,1393.0,501.0,2.0,0.0,6.0,1.0,102.0,157.0,6.0,11.0,23.0,4.0,274.2,896.0,12.0,104.0,1402.0,0,25.0,16,0
Kelvin Benjamin,2017,475.0,101.0,0.0,0.0,2.0,0.0,32.0,49.0,2.0,1.0,6.0,0.0,87.5,378.0,4.0,32.0,475.0,3,26.0,13,0
Kelvin Benjamin,2017,154.0,34.0,0.0,0.0,1.0,0.0,12.0,20.0,1.0,1.0,2.0,1.0,33.4,179.0,2.0,12.0,154.0,3,26.0,13,0
Kendall Wright,2017,614.0,182.0,0.0,0.0,1.0,0.0,59.0,90.0,1.0,2.0,7.0,1.0,124.4,537.0,2.0,59.0,614.0,2,27.0,14,0
Kendrick Bourne,2017,257.0,114.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,7.0,0.0,37.7,280.0,0.0,16.0,257.0,6,22.0,10,0
Kenny Britt,2017,226.0,81.0,0.0,0.0,2.0,0.0,16.0,31.0,2.0,2.0,3.0,2.0,46.6,297.0,4.0,16.0,226.0,6,28.0,10,0
Kenny Britt,2017,16.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6,38.0,0.0,1.0,16.0,6,28.0,10,0
Kenny Golladay,2017,477.0,181.0,1.0,0.0,3.0,0.0,28.0,47.0,3.0,2.0,5.0,1.0,92.6,473.0,6.0,29.0,486.0,5,23.0,11,0
Kenny Stills,2017,847.0,159.0,0.0,0.0,6.0,4.0,58.0,100.0,6.0,6.0,10.0,2.0,162.7,939.0,12.0,58.0,847.0,0,25.0,16,0
Kevin White,2017,6.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.6,47.0,0.0,2.0,6.0,15,25.0,1,0
Laquon Treadwell,2017,200.0,58.0,0.0,0.0,0.0,1.0,20.0,33.0,0.0,0.0,1.0,0.0,36.0,413.0,0.0,20.0,200.0,3,22.0,13,0
Larry Fitzgerald,2017,1156.0,411.0,0.0,0.0,6.0,1.0,109.0,160.0,6.0,12.0,20.0,6.0,256.44,1071.0,12.0,110.0,1177.0,0,34.0,16,0
Larry Pinkard,2017,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,1.0,5.0,15,25.0,1,0
Leonte Carroo,2017,69.0,11.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,1.0,0.0,9.9,124.0,0.0,7.0,69.0,12,23.0,4,0
Louis Murphy,2017,73.0,10.0,0.0,0.0,1.0,0.0,6.0,14.0,1.0,1.0,4.0,1.0,17.3,163.0,2.0,6.0,73.0,11,30.0,5,0
Mack Hollins,2017,226.0,43.0,0.0,0.0,1.0,0.0,16.0,21.0,1.0,0.0,0.0,0.0,42.6,242.0,2.0,16.0,226.0,5,23.0,11,0
Marcus Johnson,2017,45.0,7.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,6.5,98.0,0.0,5.0,45.0,10,23.0,6,0
Markus Wheaton,2017,51.0,3.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,6.1000000000000000,174.0,0.0,3.0,51.0,9,26.0,7,0
Marqise Lee,2017,702.0,289.0,1.0,0.0,3.0,1.0,56.0,93.0,3.0,5.0,8.0,3.0,139.9,726.0,6.0,58.0,719.0,3,25.0,13,0
Marquise Goodwin,2017,962.0,198.0,4.0,0.0,2.0,0.0,56.0,103.0,2.0,5.0,15.0,1.0,164.6,769.0,4.0,60.0,1006.0,0,26.0,16,0
Martavis Bryant,2017,603.0,170.0,6.0,0.0,3.0,0.0,50.0,82.0,3.0,3.0,9.0,2.0,126.5,681.0,6.0,56.0,625.0,1,25.0,15,0
Marvin Hall,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,-2.0,42.0,0.0,0.0,0.0,12,24.0,4,0
Marvin Jones,2017,1101.0,195.0,0.0,0.0,9.0,0.0,61.0,104.0,9.0,5.0,15.0,4.0,219.1,1002.0,18.0,61.0,1101.0,0,27.0,16,0
Matt Hazel,2017,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,3.0,0.0,1.0,1.0,15,25.0,1,0
Maurice Harris,2017,12.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.2,17.0,0.0,2.0,12.0,14,24.0,2,0
Michael Campanaro,2017,173.0,81.0,5.0,0.0,1.0,0.0,19.0,26.0,1.0,1.0,2.0,1.0,44.5,248.0,2.0,24.0,215.0,5,26.0,11,0
Michael Clark,2017,5.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,47.0,0.0,1.0,5.0,15,21.0,1,0
